id_comentario	comentario	rotulo_manual	posicao-gpt	BERT
25	entenderam matar negros a tiro nunca foi crime para as autoridades policiais e para a justica	-1	-1	-1
18	alo hulk fala sobre o jatinho	0	0	0
21	bando de despreparado ainda passam a mao na cabeca desses policias eles tinham que ser punido pela covardia que fizeram	-1	-1	-1
18	complementando novamente isso ocorreu em criciumasc no dia 11082019	0	0	0
25	erro da seguranca publica ok tem que responder agora afirmar que a causa era porque eram negros e ser leviana depois toma um processo nao sabe porque deve ter provas da causa	-1	-1	-1
21	ta bom robo descansa	0	0	0
18	e capaz mesmo de que aquele onibus seja o unico movido a gasolina no brasil	0	0	0
18	parabens ja que nao pode algemar leva ele dormindo	1	1	1
18	parabens a policia e ao governador witzel que comece a choradeira da manada petista da extrema imprensa da turminha dos direitos dos manos da maria do rosario e etc	1	1	1
20	qdo os traficantes matamai sim parece naturalpq ninguem da comunidade faz denunciaa policia da sua vida todos dias p defender qq um de nosforcas de seguranca enxugando gelocodigopaternalistapenal mais solta do q prende agoraja tem resultado da balistica 	1	1	1
22	ne mano eu fico abismado com as pessoas chamando isso ai de serial killer kkkkkkj	0	0	0
21	so avanca para um lado zona oeste nada	0	0	0
24	e a responsabilidade e de quem o estado nao tem nenhuma responsabilidade e o dinheiro dos impostos o governo federal estadual enchem a boca p falar de seguranca e inocentes continuam morrendo	-1	-1	-1
20	witzel assassino	-1	-1	-1
23	ele nao e meninotem nome e um nome composto joao pedro e foi assassinado pela policia	-1	-1	-1
18	e moleza avaliar essa situacao sentado em uma cadeira e atras de um computador	0	0	0
25	a suas declaracoes colaboraram para esse acontecimento o que vai dizer agora	0	0	0
18	mas oq q e isso	0	0	0
18	hj ate um espirro e ideologia	0	0	0
18	nao no momento ele estava na sua casa	0	0	0
21	ulstra morreu de velhice	0	0	0
23	menino de 14 anos e sequestrado e executado por policias no rj	-1	-1	-1
22	aaaa entendi entendi	0	0	0
23	assassinaram uma crianca de 14 anos seu animal	-1	-1	-1
18	foi um tirotei e a bala que acertou ele foi de bandido e oque nos mais escuta no rio quando tem inocente morto mais dessa vez os bandido acertaram outro parabens a policia	1	1	1
18	dificil viver nessa guerra todo santo dia	0	0	0
22	parabens voce nao entendeu nada e mesmo assim opinou continue assim	0	0	0
23	kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk a nao olha esse ecara	0	0	0
18	a policia alema dispara 56 tiros num ano a do rio dispara em um dia isso a alemanha teve 14 mortos em operacoes com armas nenhum comemorado aqui o governador do estado comemorou esse deputadozinho comemorou ou seja a ordem e matar atraso na economia comercio civilizacao	-1	-1	-1
21	so para dizer que me sinto representado por voce palmerio voce esta muito alem da curva e do horizonte de um mundo de bocais e sabe disso manda lenha	0	0	0
20	agata felix e a 57a crianca a morrer baleada no rio de janeiro desde 2007 a fogo cruzado por sua vez registra que 16 criancas foram baleadas na regiao metropolitana do rio em 2019 destas cinco morreram aculpaedowitzel	-1	-1	-1
24	deem atencao a isso	0	0	0
23	assassinado a palavra e essa caralho joao pedro foi assassinado vao se fuder	-1	-1	-1
18	parabens para a policia	1	1	1
21	policial feminina por favor agora crime tem que ser combatido com forca de genero tambem realmente a doenca e grave a arma esta com a justica ou voce acha que o policial iria ficar exibindo a arma depois da abordagem porque durante a abordagem nao da ne	1	1	1
20	nao foi por falta de aviso essa culpa eu nao carrego	0	0	0
25	por pessoas pensarem assim que essa chacina toda continua acontecendo lembrando que no carro havia tambem uma crianca de 7 anos e a familia estava indo para um cha de bebe	-1	-1	-1
20	se o brasil fosse um prostibulo o governador do rj assassino da menina agatha ja estaria preso antes mesmo de ter cometido este crime porque ate os prostibulos possuem alguma ordem etica e humanidade witzelassassino witzelgenocida	-1	-1	-1
23	leia esses autores vc tera uma outra visao policial nao corrupto e so um instrumento para alcancar o objetivo do estado racista e genocida	-1	-1	-1
18	o queiroz eu nao sei ja o palocci esta entregando toda a gang	0	0	0
20	a politica lixo daquele governador de merda	-1	-1	-1
24	amigo voce pelo menos leu a reportagem nesse caso a crianca q morreu foi traficantes q mataram	1	1	1
18	parabens aos policiais do rj a populacao do rj merece se livrar da criminalidade instalada no estado	1	1	1
20	anestesia moral	0	0	0
23	nunca e a intencao da pm do rio matar criancas pretas toda a semana matando criancas pretas ne kk	-1	-1	-1
23	o final e sempre o mesmo	0	0	0
26	excelente trabalho da policia 	1	1	1
21	covardes bandidos fardados	-1	-1	-1
25	tribunal decide soltar militares acusados de fuzilamento de carro no rio de janeiro veja mais no uol acesse	0	0	0
18	foda a morte do guerreiro deveriam ter deixado ele tacar fogo no bus com todos os burgueses priveligiados que usavam o onibus com ar condicionado	1	1	1
18	parabens a policia do rj a globo nao vai gostar nada disso	1	1	1
18	o cara ja quitou o emprestimo	0	0	0
18	os cariocas do psol vao mudar os nomes da rua para o nome do anjinho oprimido	-1	-1	-1
20	a policia fez o trabalho dela infelizmente as favelas cariocas sao massa de manobra dos traficantes milicias e da rede globo que sempre fica ao lado do bandido e nao reconhece o trabalho do policial parabens rede globo pela sua imparcialidade sqn	1	1	1
20	nao existe raca negra so existe raca humana chega de segregacao	0	0	0
26	vai la combater traficante com pistola de agua entao	0	0	0
18	eu acho otimo 37 vidas foram poupadas e um criminoso a menos pra aterrorisar gente de bem desse sniper sou fa	1	1	1
21	enquanto isso aquele casal quebra tudo no aeroporto e tudo bem 	0	0	0
24	sociedade sem identidade	0	0	0
23	eles sabem que num confronto na adrenalina saem atirando a esmo cedo ou tarde alguem vai morrer e inocentes entram nessa conta vc acha que essas operacoes policiais nas favelas tem alguma eficacia o povo que mora la vive pacificamente com o trafico o maior inimigo das	-1	-1	-1
23	sim amigo me descullpe porrrr exiistir	0	0	0
25	o lema do superior tribunal da meganhagem e amigos dos amigos	0	0	0
20	serio vamos divulgar	0	0	0
20	voces eleitores do bolsonaro do witzel e do crivella estao com as maos sujas de sangue de sangue das comunidades urbanas das comunidades indigenas da fauna nas florestas de lgbts dos feminicidios e dos crimes de racismo e vao sujar ainda muito mais nao vamos esquecer	-1	-1	-1
18	e assim que se faz curto e direto com bandidos parabens a policia	1	1	1
18	eu sei nao mas alguma coisa esta erradauns dizem que era um pmoutros dizem que era um homem apaixonado uns dizem que ele gostava de fazer arminha	0	0	0
18	bruce wayne aparecido a esposa do lula e fidel vao ouvir ele ainda hoje em um local bem aquecido e cheio de esquerdinhas	0	0	0
20	moniquinha grande parte dos famintos da venezuela estao em boa vista em roraima e aqui em manausvem dar uma voltinha por aqui para de passar pano no ditador maduro	0	0	0
25	o correto militares do exercito assassinam covardemente musico em abordagem com 80tiros na zona oeste do rio	-1	-1	-1
24	pra quem ta em duvida o disparo veio dos traficantes	1	1	1
18	rac vc tem razao mas sao duas coisas bem distintascada comentario dentro do seu momento	0	0	0
21	eita parece que eu sou bloqueado pelo perfil que voce mencionou  agora voce pode me enviar uma urllink que eu te respondo com um link	0	0	0
18	prevejo o direito dos manos dizendo isso e um absurdo o rapaz oprimido pela sociedade portava uma arma de brinquedo nossa policia e muito despreparada que nao pode detectar isso 	1	1	1
24	tem que cobrar da policia nos nao pagamos traficantes pagamos a policia pra nos proteger e nem isso eles estao fazendo ou pior nos bairros pobres nao estao fazendo	-1	-1	-1
18	acho que nao precisava matar o rapaz ne  cade os direitos humanos nessas horas vergonha 	-1	-1	-1
23	matou um menino que estava dentro de casa brincando e que nao fez nada	-1	-1	-1
21	nossa e mesmo tomaram todo o cuidado pra nao machucar a crianca eu nao tinha percebido olha so	1	1	1
18	obserdor do moro como sou sugiro que pergunte ao mesmo se concorda com o metodo utilizado  e vergonhoso	-1	-1	-1
25	alegaram legitima defesa mas qual foi a agressao a agressao e ser negro dirigindo um carro guiando uma moto portando um guarda chuva negro exercendo o direito de ir e vir e agressivo demais	-1	-1	-1
26	porra tem 24 pessoas nessa imagem ai ne o mula do crl	0	0	0
23	em nada voce e educada  nao consegue ouvir nada diferente do que vc pensa  e parte para baixaria  isso e ser mimada pobre todos somos  mas respeitar o outro sao poucos que aprendem	0	0	0
18	rogeriopor incrivel que pareca temer fez um governo muito menor danoso que o atual	0	0	0
23	ah pra subir em morro de novo pra matar gente eles vao ne  e uma pessoa nao um saco que tu joga em qualquer lugar sem da explicacao era uma vida que ainda tinha que viver mt pensa um pouco e reflete que poderia ser alguem da tua familia	-1	-1	-1
23	maioria das vezes e uma coisa a imensa maioria e outra mas me fala vc qual foi a ultima vez q vc ouviu falar q um branco foi confundido com bandido qual foi o ultimo caso q tu ouviu q a pm entrou dentro da casa de branco e matou um inocente 	-1	-1	-1
20	ue mas a descupa esfarrapada de sempre nao e que as armas nao matam sozinhas quem matam sao as pessoas  ou vc agora tambem vai dizer que a menininha era traficante 	-1	-1	-1
18	negativo o mote desse episodio todo foi provocado por uma pessoa sem carater e o minimo de escrupulo que sai de casa de madrugada para cometer um crime a consequencia foi um excelente trabalho da policia que conseguiu neutralizar a ameaca e ainda ninguem se feriu e para se comemorar sim menos um cpf e todas as vitimas em seguranca	1	1	1
26	nao e utopia pode ser exatamente isso que deveria ter sido feita para nao se chegar a isso	0	0	0
26	mas a milicia precisa se estabelecer na favela como vao fazer isso sem o estado abrindo caminho	0	0	0
24	e  bocal mesmo tem como nao	0	0	0
18	parabens aos policiais do rj um ladrao a menos nessa cidade q um dia foi chamada de cidade maravilhosa	1	1	1
22	to nada so observando o amadorismo de 300 sujeitos pra achar um vagabundo por quase um mes	-1	-1	-1
20	que doloroso que absurdo  menina de 8 anos morre baleada apos operacao policial no complexo do alemao	-1	-1	-1
18	e os outros cpfs cancelados de inocentes assassinados pela policia nas comunidades do rj voce comemora assim tambem arrombado	-1	-1	-1
22	e vc e psicologo e deu o laudo  acho que vc pulou a noticia de que ele tinha 3 laudos de psicologos ne mas um ti que falar de psiquiatria e psicologia	0	0	0
20	nao vi informacao alguma dizendo que o projetil nao veio da arma de policiais coisa que ocasionalmente a balistica pode mostrar	-1	-1	-1
21	alias nao e questao de botou a farda surtou se fossemos fazer uma analise seria teriamos de partir das razoes que levam uma pessoa a se tornar pm o treinamento a doutrina a cultura dentro da organizacao a forma como eles lidam com a liability da violencia legitima etc	0	0	0
21	realmente e covardia uma mae usar os filhos como escudo para a sua bandidagem ela devia perder a guarda dos filhos	1	1	1
26	menina ha controversias creio que merda adube melhor	0	0	0
25	mesmo que fossem bandido seria homicidio qualificado pois os militares nao agiram em legitima defesa se os bandidos nao atirassem nao tinha motivo para os soldados abrirem fogo	-1	-1	-1
21	pq eu postei a propria noticia que se encontra no site do portal em questao quem esta com raiva e pq nao gosta de ler noticias mas sim manchetes	0	0	0
22	to muito triste com essa noticia do lazaro todos merecem uma segunda chance se o brasil fosse um pais serio ao inves de matar o governo recuperaria ele toda vida importa	-1	-1	-1
20	parabens ao governador witzel e a pmrj pelo perfeito desfecho no episodio do mais recente sequestro de onibus ocorrido na ponte rioniteroi	1	1	1
18	sempre querendo like ne	0	0	0
18	voces ja notoram que em todos confrontos as unicas balas que matam sao as das policias e um dado bem interessante os traficantes sempre usam balas de festim	-1	-1	1
20	agata felix e a 57a crianca a morrer baleada no rio de janeiro desde 2007 a fogo cruzado por sua vez registra que 16 criancas foram baleadas na regiao metropolitana do rio em 2019 destas cinco morreram aculpaedowitzel	-1	-1	-1
18	devia responder pergunta para o queiroz	0	0	0
24	o rio de janeiro esta podre concentra tudo de ruim que o brasil tem hoje	0	0	0
21	covardia covardia	-1	-1	-1
18	agora os policiaiis serao afastados e o rodrigo maia vai batizar uma rua com o nome do pobre infeliz	1	1	1
20	assassinada pela pm do witzel	-1	-1	-1
18	armed man hijacks bus on the rioniteroi bridge three people have been released 18 still inside	0	0	0
25	engano para quem 80 tiros haja confianca no sistema e na impunidade de atos racistas para cometer uma atrocidade dessas e usar esse tipo de alegacao	-1	-1	-1
18	parabens a esse atirador de elite menos um para praticar crimes todos da policia que participaram desta operacao de sucesso estao de parabens	1	1	1
20	correcao menina de oito anos e assassinada pelo governador wilson witzel	-1	-1	-1
18	excelente o rio voltando a serio  um pt1533 a menos parabens 	1	1	1
18	errado nada contraria a legislacao foram mais de tres horas de tentativas para que se rendesse sou corretamente a policia preservando os refens	1	1	1
23	me conta o que foi meu querido	0	0	0
18	agora a palavra bandido e substituida por homem quem disse que ele e um homem perguntaram a ele	0	0	0
